InvoiceID,Year,Month,Quarter,MonthName,ProductCategory,Quantity,IsSeasonal,MonthlyRevenue
INV-00190,2019,6,Q2,Jun,Kalugal Moulds,1,0,339387
INV-00190,2019,6,Q2,Jun,Silparan Kota,3,0,339387
INV-00209,2019,6,Q2,Jun,Water Proof Tanks,1,0,339387
INV-00217,2019,6,Q2,Jun,Interlock,3,1,339387
INV-00217,2019,6,Q2,Jun,Roofing Sheets,1,0,339387
INV-00217,2019,6,Q2,Jun,Doors,2,0,339387
INV-00213,2019,6,Q2,Jun,Interlock,3,1,339387
INV-00218,2019,6,Q2,Jun,Bathik Tanks,1,0,339387
INV-00218,2019,6,Q2,Jun,Water Proof Tanks,1,0,339387
INV-00202,2019,6,Q2,Jun,Loover,1,0,339387
INV-00202,2019,6,Q2,Jun,Interlock,2,1,339387
INV-00211,2019,6,Q2,Jun,Kanu Moulds,2,0,339387
INV-00211,2019,6,Q2,Jun,Beeralu Moulds,12,0,339387
INV-00211,2019,6,Q2,Jun,Kalugal Moulds,1,0,339387
INV-00214,2019,6,Q2,Jun,Chemical Proof Tanks,1,0,339387
INV-00198,2019,6,Q2,Jun,Kanu Moulds,1,0,339387
INV-00204,2019,6,Q2,Jun,Beeralu Moulds,3,0,339387
INV-00182,2019,6,Q2,Jun,Beeralu Moulds,1,0,339387
INV-00182,2019,6,Q2,Jun,Kalugal Moulds,1,0,339387
INV-00194,2019,6,Q2,Jun,Chemical Proof Tanks,1,0,339387
INV-00194,2019,6,Q2,Jun,Water Proof Tanks,1,0,339387
INV-00194,2019,6,Q2,Jun,Bathik Tanks,1,0,339387
INV-00205,2019,6,Q2,Jun,Interlock,1,1,339387
INV-00205,2019,6,Q2,Jun,Roofing Sheets,1,0,339387
INV-00210,2019,6,Q2,Jun,Doors,1,0,339387
INV-00210,2019,6,Q2,Jun,Interlock,1,1,339387
INV-00210,2019,6,Q2,Jun,Loover,1,0,339387
INV-00184,2019,6,Q2,Jun,Chemical Proof Tanks,1,0,339387
INV-00184,2019,6,Q2,Jun,Bathik Tanks,1,0,339387
INV-00196,2019,6,Q2,Jun,Interlock,2,1,339387
INV-00196,2019,6,Q2,Jun,Doors,1,0,339387
INV-00199,2019,6,Q2,Jun,Garden Animal Moulds,1,1,339387
INV-00199,2019,6,Q2,Jun,Tables and Benches,1,0,339387
INV-00199,2019,6,Q2,Jun,Flower Pots,2,0,339387
INV-00208,2019,6,Q2,Jun,Molding Pati,1,0,339387
INV-00208,2019,6,Q2,Jun,Silparan Kota,1,0,339387
INV-00215,2019,6,Q2,Jun,Flower Pots,1,0,339387
INV-00215,2019,6,Q2,Jun,Interlock,1,1,339387
INV-00192,2019,6,Q2,Jun,Slab Moulds,1,0,339387
INV-00192,2019,6,Q2,Jun,Beeralu Moulds,2,0,339387
INV-00195,2019,6,Q2,Jun,Molding Pati,4,0,339387
INV-00195,2019,6,Q2,Jun,Beeralu Moulds,2,0,339387
INV-00195,2019,6,Q2,Jun,Silparan Kota,4,0,339387
INV-00195,2019,6,Q2,Jun,Kanu Moulds,6,0,339387
INV-00216,2019,6,Q2,Jun,Slab Moulds,1,0,339387
INV-00216,2019,6,Q2,Jun,Kalugal Moulds,1,0,339387
INV-00216,2019,6,Q2,Jun,Kanu Moulds,2,0,339387
INV-00216,2019,6,Q2,Jun,Beeralu Moulds,3,0,339387
INV-00219,2019,6,Q2,Jun,Interlock,1,1,339387
INV-00219,2019,6,Q2,Jun,Doors,1,0,339387
INV-00245,2019,7,Q3,Jul,Chemical Proof Tanks,1,0,358251
INV-00245,2019,7,Q3,Jul,Bathik Tanks,1,0,358251
INV-00252,2019,7,Q3,Jul,Garden Animal Moulds,2,0,358251
INV-00247,2019,7,Q3,Jul,Kanu Moulds,1,0,358251
INV-00247,2019,7,Q3,Jul,Beeralu Moulds,1,0,358251
INV-00247,2019,7,Q3,Jul,Silparan Kota,1,0,358251
INV-00255,2019,7,Q3,Jul,Molding Pati,1,0,358251
INV-00255,2019,7,Q3,Jul,Slab Moulds,1,0,358251
INV-00223,2019,7,Q3,Jul,Water Proof Tanks,1,0,358251
INV-00223,2019,7,Q3,Jul,Bathik Tanks,1,0,358251
INV-00223,2019,7,Q3,Jul,Chemical Proof Tanks,1,0,358251
INV-00254,2019,7,Q3,Jul,Water Proof Tanks,1,0,358251
INV-00254,2019,7,Q3,Jul,Bathik Tanks,1,0,358251
INV-00254,2019,7,Q3,Jul,Chemical Proof Tanks,1,0,358251
INV-00246,2019,7,Q3,Jul,Tables and Benches,1,0,358251
INV-00246,2019,7,Q3,Jul,Flower Pots,2,0,358251
INV-00246,2019,7,Q3,Jul,Interlock,1,0,358251
INV-00248,2019,7,Q3,Jul,Doors,1,0,358251
INV-00220,2019,7,Q3,Jul,Beeralu Moulds,1,0,358251
INV-00220,2019,7,Q3,Jul,Kalugal Moulds,1,0,358251
INV-00220,2019,7,Q3,Jul,Kanu Moulds,1,0,358251
INV-00226,2019,7,Q3,Jul,Loover,1,0,358251
INV-00226,2019,7,Q3,Jul,Interlock,1,0,358251
INV-00226,2019,7,Q3,Jul,Roofing Sheets,1,0,358251
INV-00238,2019,7,Q3,Jul,Doors,1,0,358251
INV-00256,2019,7,Q3,Jul,Garden Animal Moulds,3,0,358251
INV-00256,2019,7,Q3,Jul,Flower Pots,5,0,358251
INV-00256,2019,7,Q3,Jul,Tables and Benches,1,0,358251
INV-00256,2019,7,Q3,Jul,Interlock,2,0,358251
INV-00224,2019,7,Q3,Jul,Garden Animal Moulds,1,0,358251
INV-00224,2019,7,Q3,Jul,Interlock,1,0,358251
INV-00224,2019,7,Q3,Jul,Tables and Benches,1,0,358251
INV-00251,2019,7,Q3,Jul,Molding Pati,1,0,358251
INV-00251,2019,7,Q3,Jul,Kanu Moulds,1,0,358251
INV-00260,2019,7,Q3,Jul,Slab Moulds,1,0,358251
INV-00240,2019,7,Q3,Jul,Water Proof Tanks,1,0,358251
INV-00240,2019,7,Q3,Jul,Chemical Proof Tanks,1,0,358251
INV-00240,2019,7,Q3,Jul,Bathik Tanks,1,0,358251
INV-00234,2019,7,Q3,Jul,Tables and Benches,1,0,358251
INV-00234,2019,7,Q3,Jul,Garden Animal Moulds,1,0,358251
INV-00234,2019,7,Q3,Jul,Interlock,1,0,358251
INV-00234,2019,7,Q3,Jul,Flower Pots,2,0,358251
INV-00233,2019,7,Q3,Jul,Bathik Tanks,1,0,358251
INV-00233,2019,7,Q3,Jul,Water Proof Tanks,1,0,358251
INV-00241,2019,7,Q3,Jul,Water Proof Tanks,1,0,358251
INV-00244,2019,7,Q3,Jul,Molding Pati,3,0,358251
INV-00244,2019,7,Q3,Jul,Kalugal Moulds,1,0,358251
INV-00228,2019,7,Q3,Jul,Flower Pots,1,0,358251
INV-00228,2019,7,Q3,Jul,Garden Animal Moulds,1,0,358251
INV-00228,2019,7,Q3,Jul,Temple Items,1,1,358251
INV-00229,2019,7,Q3,Jul,Flower Pots,1,0,358251
INV-00229,2019,7,Q3,Jul,Temple Items,1,1,358251
INV-00230,2019,7,Q3,Jul,Garden Animal Moulds,1,0,358251
INV-00230,2019,7,Q3,Jul,Flower Pots,5,0,358251
INV-00230,2019,7,Q3,Jul,Temple Items,1,1,358251
INV-00230,2019,7,Q3,Jul,Interlock,4,0,358251
INV-00236,2019,7,Q3,Jul,Loover,1,0,358251
INV-00236,2019,7,Q3,Jul,Roofing Sheets,1,0,358251
INV-00236,2019,7,Q3,Jul,Doors,1,0,358251
INV-00239,2019,7,Q3,Jul,Silparan Kota,1,0,358251
INV-00242,2019,7,Q3,Jul,Molding Pati,1,0,358251
INV-00242,2019,7,Q3,Jul,Silparan Kota,1,0,358251
INV-00258,2019,7,Q3,Jul,Flower Pots,1,0,358251
INV-00225,2019,7,Q3,Jul,Silparan Kota,1,0,358251
INV-00237,2019,7,Q3,Jul,Silparan Kota,1,0,358251
INV-00237,2019,7,Q3,Jul,Slab Moulds,1,0,358251
INV-00237,2019,7,Q3,Jul,Kalugal Moulds,1,0,358251
INV-00231,2019,7,Q3,Jul,Roofing Sheets,1,0,358251
INV-00231,2019,7,Q3,Jul,Doors,1,0,358251
INV-00231,2019,7,Q3,Jul,Loover,1,0,358251
INV-00231,2019,7,Q3,Jul,Interlock,1,0,358251
INV-00243,2019,7,Q3,Jul,Garden Animal Moulds,1,0,358251
INV-00257,2019,7,Q3,Jul,Silparan Kota,2,0,358251
INV-00261,2019,7,Q3,Jul,Doors,1,0,358251
INV-00261,2019,7,Q3,Jul,Loover,1,0,358251
INV-00261,2019,7,Q3,Jul,Roofing Sheets,1,0,358251
INV-00261,2019,7,Q3,Jul,Interlock,2,0,358251
INV-00222,2019,7,Q3,Jul,Kalugal Moulds,1,0,358251
INV-00227,2019,7,Q3,Jul,Loover,1,0,358251
INV-00227,2019,7,Q3,Jul,Doors,1,0,358251
INV-00221,2019,7,Q3,Jul,Interlock,1,0,358251
INV-00221,2019,7,Q3,Jul,Tables and Benches,1,0,358251
INV-00249,2019,7,Q3,Jul,Loover,1,0,358251
INV-00249,2019,7,Q3,Jul,Doors,1,0,358251
INV-00250,2019,7,Q3,Jul,Slab Moulds,1,0,358251
INV-00250,2019,7,Q3,Jul,Kalugal Moulds,3,0,358251
INV-00232,2019,7,Q3,Jul,Kalugal Moulds,1,0,358251
INV-00232,2019,7,Q3,Jul,Silparan Kota,8,0,358251
INV-00232,2019,7,Q3,Jul,Molding Pati,1,0,358251
INV-00235,2019,7,Q3,Jul,Kanu Moulds,13,0,358251
INV-00235,2019,7,Q3,Jul,Silparan Kota,3,0,358251
INV-00235,2019,7,Q3,Jul,Slab Moulds,2,0,358251
INV-00253,2019,7,Q3,Jul,Garden Animal Moulds,2,0,358251
INV-00259,2019,7,Q3,Jul,Water Proof Tanks,1,0,358251
INV-00259,2019,7,Q3,Jul,Bathik Tanks,1,0,358251
INV-00264,2019,8,Q3,Aug,Tables and Benches,1,0,333925
INV-00274,2019,8,Q3,Aug,Garden Animal Moulds,1,0,333925
INV-00274,2019,8,Q3,Aug,Flower Pots,1,0,333925
INV-00296,2019,8,Q3,Aug,Loover,1,0,333925
INV-00296,2019,8,Q3,Aug,Roofing Sheets,1,0,333925
INV-00267,2019,8,Q3,Aug,Flower Pots,6,0,333925
INV-00267,2019,8,Q3,Aug,Temple Items,1,0,333925
INV-00267,2019,8,Q3,Aug,Garden Animal Moulds,1,0,333925
INV-00273,2019,8,Q3,Aug,Slab Moulds,1,0,333925
INV-00273,2019,8,Q3,Aug,Beeralu Moulds,3,0,333925
INV-00262,2019,8,Q3,Aug,Tables and Benches,1,0,333925
INV-00262,2019,8,Q3,Aug,Garden Animal Moulds,1,0,333925
INV-00262,2019,8,Q3,Aug,Flower Pots,3,0,333925
INV-00262,2019,8,Q3,Aug,Interlock,7,0,333925
INV-00278,2019,8,Q3,Aug,Roofing Sheets,1,0,333925
INV-00278,2019,8,Q3,Aug,Interlock,1,0,333925
INV-00278,2019,8,Q3,Aug,Doors,1,0,333925
INV-00292,2019,8,Q3,Aug,Doors,1,0,333925
INV-00283,2019,8,Q3,Aug,Slab Moulds,1,0,333925
INV-00283,2019,8,Q3,Aug,Kanu Moulds,4,0,333925
INV-00283,2019,8,Q3,Aug,Beeralu Moulds,4,0,333925
INV-00283,2019,8,Q3,Aug,Molding Pati,2,0,333925
INV-00294,2019,8,Q3,Aug,Chemical Proof Tanks,1,0,333925
INV-00294,2019,8,Q3,Aug,Bathik Tanks,1,0,333925
INV-00294,2019,8,Q3,Aug,Water Proof Tanks,1,0,333925
INV-00284,2019,8,Q3,Aug,Bathik Tanks,1,0,333925
INV-00284,2019,8,Q3,Aug,Water Proof Tanks,1,0,333925
INV-00284,2019,8,Q3,Aug,Chemical Proof Tanks,1,0,333925
INV-00289,2019,8,Q3,Aug,Flower Pots,2,0,333925
INV-00276,2019,8,Q3,Aug,Chemical Proof Tanks,1,0,333925
INV-00276,2019,8,Q3,Aug,Water Proof Tanks,1,0,333925
INV-00276,2019,8,Q3,Aug,Bathik Tanks,1,0,333925
INV-00266,2019,8,Q3,Aug,Kalugal Moulds,1,0,333925
INV-00266,2019,8,Q3,Aug,Silparan Kota,3,0,333925
INV-00266,2019,8,Q3,Aug,Slab Moulds,1,0,333925
INV-00266,2019,8,Q3,Aug,Beeralu Moulds,1,0,333925
INV-00297,2019,8,Q3,Aug,Molding Pati,3,0,333925
INV-00293,2019,8,Q3,Aug,Loover,1,0,333925
INV-00277,2019,8,Q3,Aug,Interlock,1,0,333925
INV-00281,2019,8,Q3,Aug,Molding Pati,9,0,333925
INV-00281,2019,8,Q3,Aug,Slab Moulds,1,0,333925
INV-00281,2019,8,Q3,Aug,Silparan Kota,1,0,333925
INV-00275,2019,8,Q3,Aug,Flower Pots,1,0,333925
INV-00275,2019,8,Q3,Aug,Tables and Benches,1,0,333925
INV-00275,2019,8,Q3,Aug,Garden Animal Moulds,1,0,333925
INV-00287,2019,8,Q3,Aug,Interlock,1,0,333925
INV-00287,2019,8,Q3,Aug,Loover,1,0,333925
INV-00288,2019,8,Q3,Aug,Doors,1,0,333925
INV-00272,2019,8,Q3,Aug,Garden Animal Moulds,2,0,333925
INV-00291,2019,8,Q3,Aug,Silparan Kota,1,0,333925
INV-00291,2019,8,Q3,Aug,Beeralu Moulds,2,0,333925
INV-00299,2019,8,Q3,Aug,Water Proof Tanks,1,0,333925
INV-00271,2019,8,Q3,Aug,Doors,1,0,333925
INV-00282,2019,8,Q3,Aug,Flower Pots,1,0,333925
INV-00282,2019,8,Q3,Aug,Interlock,1,0,333925
INV-00270,2019,8,Q3,Aug,Interlock,1,0,333925
INV-00290,2019,8,Q3,Aug,Tables and Benches,1,0,333925
INV-00290,2019,8,Q3,Aug,Flower Pots,12,0,333925
INV-00290,2019,8,Q3,Aug,Garden Animal Moulds,1,0,333925
INV-00268,2019,8,Q3,Aug,Water Proof Tanks,1,0,333925
INV-00279,2019,8,Q3,Aug,Molding Pati,2,0,333925
INV-00265,2019,8,Q3,Aug,Garden Animal Moulds,9,0,333925
INV-00265,2019,8,Q3,Aug,Flower Pots,8,0,333925
INV-00265,2019,8,Q3,Aug,Interlock,2,0,333925
INV-00265,2019,8,Q3,Aug,Kanu Moulds,2,0,333925
INV-00286,2019,8,Q3,Aug,Garden Animal Moulds,1,0,333925
INV-00286,2019,8,Q3,Aug,Flower Pots,3,0,333925
INV-00298,2019,8,Q3,Aug,Slab Moulds,1,0,333925
INV-00295,2019,8,Q3,Aug,Kalugal Moulds,1,0,333925
INV-00295,2019,8,Q3,Aug,Silparan Kota,1,0,333925
INV-00295,2019,8,Q3,Aug,Beeralu Moulds,1,0,333925
INV-00301,2019,8,Q3,Aug,Bathik Tanks,1,0,333925
INV-00300,2019,8,Q3,Aug,Temple Items,1,0,333925
INV-00300,2019,8,Q3,Aug,Flower Pots,1,0,333925
INV-00269,2019,8,Q3,Aug,Garden Animal Moulds,2,0,333925
INV-00269,2019,8,Q3,Aug,Flower Pots,4,0,333925
INV-00269,2019,8,Q3,Aug,Tables and Benches,1,0,333925
INV-00269,2019,8,Q3,Aug,Doors,1,0,333925
INV-00285,2019,8,Q3,Aug,Loover,1,0,333925
INV-00280,2019,8,Q3,Aug,Kanu Moulds,2,0,333925
INV-00280,2019,8,Q3,Aug,Silparan Kota,2,0,333925
INV-00280,2019,8,Q3,Aug,Beeralu Moulds,4,0,333925
INV-00263,2019,8,Q3,Aug,Beeralu Moulds,1,0,333925
INV-00310,2019,9,Q3,Sep,Silparan Kota,3,0,500486
INV-00317,2019,9,Q3,Sep,Bathik Tanks,1,0,500486
INV-00317,2019,9,Q3,Sep,Chemical Proof Tanks,1,0,500486
INV-00317,2019,9,Q3,Sep,Water Proof Tanks,1,0,500486
INV-00317,2019,9,Q3,Sep,Flower Pots,5,0,500486
INV-00308,2019,9,Q3,Sep,Water Proof Tanks,1,0,500486
INV-00308,2019,9,Q3,Sep,Chemical Proof Tanks,1,0,500486
INV-00323,2019,9,Q3,Sep,Flower Pots,8,0,500486
INV-00323,2019,9,Q3,Sep,Interlock,1,0,500486
INV-00323,2019,9,Q3,Sep,Garden Animal Moulds,1,0,500486
INV-00313,2019,9,Q3,Sep,Tables and Benches,1,0,500486
INV-00313,2019,9,Q3,Sep,Interlock,1,0,500486
INV-00313,2019,9,Q3,Sep,Garden Animal Moulds,5,0,500486
INV-00321,2019,9,Q3,Sep,Tables and Benches,1,0,500486
INV-00305,2019,9,Q3,Sep,Molding Pati,1,0,500486
INV-00305,2019,9,Q3,Sep,Slab Moulds,1,0,500486
INV-00305,2019,9,Q3,Sep,Kanu Moulds,1,0,500486
INV-00302,2019,9,Q3,Sep,Kalugal Moulds,1,0,500486
INV-00302,2019,9,Q3,Sep,Molding Pati,1,0,500486
INV-00302,2019,9,Q3,Sep,Silparan Kota,2,0,500486
INV-00302,2019,9,Q3,Sep,Slab Moulds,1,0,500486
INV-00309,2019,9,Q3,Sep,Molding Pati,1,0,500486
INV-00325,2019,9,Q3,Sep,Garden Animal Moulds,4,0,500486
INV-00325,2019,9,Q3,Sep,Tables and Benches,1,0,500486
INV-00311,2019,9,Q3,Sep,Water Proof Tanks,1,0,500486
INV-00311,2019,9,Q3,Sep,Chemical Proof Tanks,1,0,500486
INV-00311,2019,9,Q3,Sep,Bathik Tanks,1,0,500486
INV-00322,2019,9,Q3,Sep,Roofing Sheets,1,0,500486
INV-00322,2019,9,Q3,Sep,Doors,2,0,500486
INV-00322,2019,9,Q3,Sep,Loover,4,0,500486
INV-00322,2019,9,Q3,Sep,Interlock,8,0,500486
INV-00303,2019,9,Q3,Sep,Interlock,1,0,500486
INV-00303,2019,9,Q3,Sep,Loover,1,0,500486
INV-00303,2019,9,Q3,Sep,Doors,1,0,500486
INV-00319,2019,9,Q3,Sep,Doors,1,0,500486
INV-00319,2019,9,Q3,Sep,Roofing Sheets,1,0,500486
INV-00316,2019,9,Q3,Sep,Water Proof Tanks,1,0,500486
INV-00326,2019,9,Q3,Sep,Tables and Benches,1,0,500486
INV-00314,2019,9,Q3,Sep,Beeralu Moulds,4,0,500486
INV-00314,2019,9,Q3,Sep,Kanu Moulds,1,0,500486
INV-00314,2019,9,Q3,Sep,Molding Pati,6,0,500486
INV-00318,2019,9,Q3,Sep,Molding Pati,2,0,500486
INV-00318,2019,9,Q3,Sep,Kanu Moulds,5,0,500486
INV-00307,2019,9,Q3,Sep,Interlock,1,0,500486
INV-00307,2019,9,Q3,Sep,Roofing Sheets,1,0,500486
INV-00307,2019,9,Q3,Sep,Loover,1,0,500486
INV-00312,2019,9,Q3,Sep,Roofing Sheets,1,0,500486
INV-00312,2019,9,Q3,Sep,Interlock,1,0,500486
INV-00312,2019,9,Q3,Sep,Doors,1,0,500486
INV-00315,2019,9,Q3,Sep,Garden Animal Moulds,1,0,500486
INV-00315,2019,9,Q3,Sep,Flower Pots,1,0,500486
INV-00324,2019,9,Q3,Sep,Silparan Kota,8,0,500486
INV-00324,2019,9,Q3,Sep,Kanu Moulds,2,0,500486
INV-00320,2019,9,Q3,Sep,Beeralu Moulds,1,0,500486
INV-00306,2019,9,Q3,Sep,Flower Pots,24,0,500486
INV-00306,2019,9,Q3,Sep,Garden Animal Moulds,3,0,500486
INV-00306,2019,9,Q3,Sep,Tables and Benches,1,0,500486
INV-00304,2019,9,Q3,Sep,Temple Items,1,0,500486
INV-00327,2019,9,Q3,Sep,Kanu Moulds,21,0,500486
INV-00327,2019,9,Q3,Sep,Molding Pati,17,0,500486
INV-00351,2019,10,Q4,Oct,Kanu Moulds,3,0,206494
INV-00335,2019,10,Q4,Oct,Kanu Moulds,2,0,206494
INV-00343,2019,10,Q4,Oct,Loover,1,0,206494
INV-00343,2019,10,Q4,Oct,Doors,1,0,206494
INV-00343,2019,10,Q4,Oct,Roofing Sheets,1,0,206494
INV-00337,2019,10,Q4,Oct,Water Proof Tanks,1,0,206494
INV-00333,2019,10,Q4,Oct,Doors,1,0,206494
INV-00333,2019,10,Q4,Oct,Interlock,1,0,206494
INV-00333,2019,10,Q4,Oct,Roofing Sheets,1,0,206494
INV-00340,2019,10,Q4,Oct,Kanu Moulds,1,0,206494
INV-00332,2019,10,Q4,Oct,Silparan Kota,2,1,206494
INV-00341,2019,10,Q4,Oct,Roofing Sheets,1,0,206494
INV-00331,2019,10,Q4,Oct,Tables and Benches,1,0,206494
INV-00338,2019,10,Q4,Oct,Roofing Sheets,1,0,206494
INV-00338,2019,10,Q4,Oct,Doors,1,0,206494
INV-00338,2019,10,Q4,Oct,Interlock,1,0,206494
INV-00342,2019,10,Q4,Oct,Flower Pots,1,0,206494
INV-00336,2019,10,Q4,Oct,Tables and Benches,1,0,206494
INV-00336,2019,10,Q4,Oct,Interlock,3,0,206494
INV-00336,2019,10,Q4,Oct,Flower Pots,3,0,206494
INV-00347,2019,10,Q4,Oct,Flower Pots,1,0,206494
INV-00347,2019,10,Q4,Oct,Interlock,1,0,206494
INV-00346,2019,10,Q4,Oct,Molding Pati,1,0,206494
INV-00348,2019,10,Q4,Oct,Water Proof Tanks,1,0,206494
INV-00348,2019,10,Q4,Oct,Bathik Tanks,1,0,206494
INV-00348,2019,10,Q4,Oct,Chemical Proof Tanks,1,0,206494
INV-00328,2019,10,Q4,Oct,Kanu Moulds,1,0,206494
INV-00328,2019,10,Q4,Oct,Silparan Kota,1,1,206494
INV-00339,2019,10,Q4,Oct,Silparan Kota,3,1,206494
INV-00339,2019,10,Q4,Oct,Slab Moulds,2,0,206494
INV-00353,2019,10,Q4,Oct,Loover,1,0,206494
INV-00344,2019,10,Q4,Oct,Loover,1,0,206494
INV-00344,2019,10,Q4,Oct,Roofing Sheets,2,0,206494
INV-00344,2019,10,Q4,Oct,Slab Moulds,1,0,206494
INV-00349,2019,10,Q4,Oct,Silparan Kota,4,1,206494
INV-00349,2019,10,Q4,Oct,Kalugal Moulds,2,0,206494
INV-00352,2019,10,Q4,Oct,Kalugal Moulds,1,0,206494
INV-00352,2019,10,Q4,Oct,Silparan Kota,4,1,206494
INV-00352,2019,10,Q4,Oct,Beeralu Moulds,1,0,206494
INV-00352,2019,10,Q4,Oct,Kanu Moulds,2,0,206494
INV-00334,2019,10,Q4,Oct,Kalugal Moulds,1,0,206494
INV-00350,2019,10,Q4,Oct,Silparan Kota,2,1,206494
INV-00350,2019,10,Q4,Oct,Slab Moulds,1,0,206494
INV-00330,2019,10,Q4,Oct,Doors,1,0,206494
INV-00330,2019,10,Q4,Oct,Roofing Sheets,1,0,206494
INV-00354,2019,10,Q4,Oct,Chemical Proof Tanks,1,0,206494
INV-00354,2019,10,Q4,Oct,Water Proof Tanks,1,0,206494
INV-00354,2019,10,Q4,Oct,Bathik Tanks,1,0,206494
INV-00345,2019,10,Q4,Oct,Bathik Tanks,1,0,206494
INV-00345,2019,10,Q4,Oct,Water Proof Tanks,1,0,206494
INV-00345,2019,10,Q4,Oct,Chemical Proof Tanks,1,0,206494
INV-00329,2019,10,Q4,Oct,Tables and Benches,1,0,206494
INV-00329,2019,10,Q4,Oct,Garden Animal Moulds,1,0,206494
INV-00377,2019,11,Q4,Nov,Tables and Benches,1,0,374579
INV-00377,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00355,2019,11,Q4,Nov,Beeralu Moulds,1,0,374579
INV-00355,2019,11,Q4,Nov,Silparan Kota,1,1,374579
INV-00355,2019,11,Q4,Nov,Slab Moulds,1,0,374579
INV-00355,2019,11,Q4,Nov,Kalugal Moulds,1,0,374579
INV-00365,2019,11,Q4,Nov,Kanu Moulds,3,0,374579
INV-00361,2019,11,Q4,Nov,Flower Pots,3,0,374579
INV-00361,2019,11,Q4,Nov,Garden Animal Moulds,1,0,374579
INV-00366,2019,11,Q4,Nov,Doors,1,0,374579
INV-00384,2019,11,Q4,Nov,Tables and Benches,1,0,374579
INV-00384,2019,11,Q4,Nov,Flower Pots,1,0,374579
INV-00386,2019,11,Q4,Nov,Doors,1,0,374579
INV-00386,2019,11,Q4,Nov,Loover,1,1,374579
INV-00392,2019,11,Q4,Nov,Kalugal Moulds,1,0,374579
INV-00372,2019,11,Q4,Nov,Loover,3,1,374579
INV-00378,2019,11,Q4,Nov,Kalugal Moulds,2,0,374579
INV-00378,2019,11,Q4,Nov,Silparan Kota,13,1,374579
INV-00382,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00382,2019,11,Q4,Nov,Doors,1,0,374579
INV-00389,2019,11,Q4,Nov,Kanu Moulds,1,0,374579
INV-00388,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00388,2019,11,Q4,Nov,Doors,1,0,374579
INV-00388,2019,11,Q4,Nov,Roofing Sheets,1,0,374579
INV-00388,2019,11,Q4,Nov,Loover,1,1,374579
INV-00395,2019,11,Q4,Nov,Roofing Sheets,1,0,374579
INV-00395,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00370,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00370,2019,11,Q4,Nov,Loover,1,1,374579
INV-00370,2019,11,Q4,Nov,Doors,1,0,374579
INV-00393,2019,11,Q4,Nov,Kanu Moulds,1,0,374579
INV-00393,2019,11,Q4,Nov,Kalugal Moulds,1,0,374579
INV-00393,2019,11,Q4,Nov,Beeralu Moulds,1,0,374579
INV-00360,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00360,2019,11,Q4,Nov,Roofing Sheets,1,0,374579
INV-00362,2019,11,Q4,Nov,Kalugal Moulds,1,0,374579
INV-00369,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00379,2019,11,Q4,Nov,Kalugal Moulds,1,0,374579
INV-00379,2019,11,Q4,Nov,Kanu Moulds,1,0,374579
INV-00356,2019,11,Q4,Nov,Interlock,2,0,374579
INV-00359,2019,11,Q4,Nov,Silparan Kota,2,1,374579
INV-00383,2019,11,Q4,Nov,Interlock,2,0,374579
INV-00383,2019,11,Q4,Nov,Loover,1,1,374579
INV-00383,2019,11,Q4,Nov,Doors,1,0,374579
INV-00367,2019,11,Q4,Nov,Flower Pots,41,0,374579
INV-00367,2019,11,Q4,Nov,Garden Animal Moulds,2,0,374579
INV-00367,2019,11,Q4,Nov,Interlock,8,0,374579
INV-00367,2019,11,Q4,Nov,Tables and Benches,1,0,374579
INV-00394,2019,11,Q4,Nov,Kanu Moulds,2,0,374579
INV-00358,2019,11,Q4,Nov,Temple Items,1,0,374579
INV-00358,2019,11,Q4,Nov,Garden Animal Moulds,2,0,374579
INV-00391,2019,11,Q4,Nov,Kalugal Moulds,1,0,374579
INV-00391,2019,11,Q4,Nov,Slab Moulds,1,0,374579
INV-00385,2019,11,Q4,Nov,Bathik Tanks,1,0,374579
INV-00385,2019,11,Q4,Nov,Chemical Proof Tanks,1,0,374579
INV-00371,2019,11,Q4,Nov,Roofing Sheets,1,0,374579
INV-00371,2019,11,Q4,Nov,Loover,5,1,374579
INV-00371,2019,11,Q4,Nov,Doors,1,0,374579
INV-00375,2019,11,Q4,Nov,Loover,1,1,374579
INV-00375,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00375,2019,11,Q4,Nov,Doors,1,0,374579
INV-00363,2019,11,Q4,Nov,Loover,2,1,374579
INV-00363,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00368,2019,11,Q4,Nov,Flower Pots,3,0,374579
INV-00368,2019,11,Q4,Nov,Interlock,1,0,374579
INV-00374,2019,11,Q4,Nov,Loover,1,1,374579
INV-00376,2019,11,Q4,Nov,Doors,1,0,374579
INV-00381,2019,11,Q4,Nov,Molding Pati,1,0,374579
INV-00381,2019,11,Q4,Nov,Kanu Moulds,1,0,374579
INV-00381,2019,11,Q4,Nov,Silparan Kota,2,1,374579
INV-00390,2019,11,Q4,Nov,Water Proof Tanks,1,0,374579
INV-00390,2019,11,Q4,Nov,Bathik Tanks,1,0,374579
